Data;BFX85;DB44;DB44S;DC35A;DC36A;DC36G;DC44;DF44;DF44S;DFN41;DFN43;DFN44;DFX41;DFX43;DFX44;DM84X;DM85X;DM86V;DM86X;DW44S;EB100;EB10C;EB10K;FE19;FE23;FE27;FEI19;FEI19T;FEI23;FEI23T;FEI27;FEI27T;H330;H440;H550;HI330;HI330T;HI440;HI440T;HI550;HI550T;IB44S;IB45;IB45S;IB51;IB51S;IB54;IB54B;IB54S;IB55;IB55S;IB6;IB6B;IB6S;IB7;IB7B;IB7BT;IB7S;IB7ST;IB7T;IF41;IF41B;IF41S;IF43;IF43B;IF43S;IF44;IF44S;IF44S ;IF45;IF45S;IF46;IF46S;IF55;IF55B;IF55S;IF56B;IM7;IM7B;IM7S;IM8;IM8B;IM8IS;IM8S;IQ8IB;IQ8IS;IQ8S;IQ8WS;IT55;IT55S;IT56;IT56S;IT70;IT70B;IT70S;IW43S;IW45S;IW46S;RE120;RE31;RE32;RE32G;RE80;RFE39;TC41;TC41S;TC42;TC42S;TC44;TC44S;TC45;TC45S;TC56;TC56S;TF38;TF38S;TF39;TF39S;TF40;TF40S;TF41;TF41B;TF41S;TF42;TF42S;TF43;TF44;TF44B;TF44S;TF55;TF55S;TF56;TF56S;TF70;TF70S;TF71;TF71B;TF71S;TW42S;Miniload;Unitload
21/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;600
20/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;60;0;602;0;0;0;0;0;0;0;0;1100;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;1059;0;0;0;0;0;0;0;0;1369;0;5;0;0;1254;17;0;0;0;0;1;0;272;0;0;0;554;37;0;0;31;0;0;0;0;0;0;1093;0;0;1;0;0;0;0;0;0;0;0;676;245;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;1;0;1076;0;8;0;2249;750
19/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;689;0;0;0;0;0;0;2;0;0;0;1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;253;0;745;0;0;0;0;0;0;0;1;252;0;1178;0;0;86;1139;0;0;0;0;3;2;248;0;0;21;469;0;0;0;35;0;0;0;0;0;372;608;0;0;1;0;2;0;0;0;0;0;0;955;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;6;850;4;0;0;2144;715
18/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;8;0;863;0;0;0;0;0;0;37;0;0;0;970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;984;0;0;0;0;0;0;0;0;0;1;0;0;1236;0;0;1;1224;0;0;0;0;1;178;63;0;0;76;524;0;0;0;0;0;0;0;0;1;814;0;0;0;0;0;8;0;0;0;0;0;0;769;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;584;250;2;0;2589;863
17/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2189;730
16/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2021;674
15/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1935;645
14/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2384;795
13/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;685;0;0;0;0;0;0;1087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1049;0;1;0;0;0;0;1;0;0;0;0;0;1132;0;0;0;1259;0;0;0;0;0;270;0;0;1;77;549;0;0;0;0;0;0;0;0;369;471;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;370;851;0;2279;760
12/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;804;0;1;0;0;0;0;0;0;1107;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;614;176;0;1;0;0;0;0;0;0;0;4;0;0;1115;0;0;0;1185;0;0;0;0;0;173;102;0;1;82;540;0;0;0;0;0;0;0;0;663;0;1;0;0;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1094;10;0;0;0;0;0;0;2;0;0;0;4;0;2;0;0;0;0;1;4;1;0;1026;0;2724;908
11/02/2026;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;717;0;0;0;0;0;0;0;0;891;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;641;0;0;0;0;0;0;0;1;0;0;5;0;0;184;0;0;0;681;0;0;0;0;0;0;243;0;11;65;488;0;0;0;0;0;0;0;0;529;0;0;0;0;417;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;644;407;0;0;0;0;1;0;127;0;0;0;959;0;0;0;0;0;0;0;0;2;0;1090;0;2324;775
10/02/2026;0;0;0;947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;644;0;0;0;3;0;0;0;0;1075;0;0;0;0;0;0;0;0;4;130;0;0;0;0;0;0;0;0;934;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;0;533;72;14;0;0;0;0;0;0;0;0;871;0;3;0;0;0;0;37;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;1316;0;0;0;1424;0;0;0;0;0;0;0;1;0;0;1284;0;2156;719
09/02/2026;0;0;0;973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;1042;0;7;0;0;0;0;0;0;3;937;0;0;0;0;0;2;0;1;0;0;0;1;0;0;1;0;2;0;0;0;1;0;0;0;0;0;3;0;0;0;0;70;0;166;0;511;32;10;0;0;0;0;0;0;0;0;838;0;0;0;0;1;0;895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900;1;455;0;0;0;1411;0;0;0;0;0;0;0;3;0;0;1270;0;2070;690
08/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2519;840
07/02/2026;0;0;0;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;0;0;0;22;12;549;0;0;0;0;0;0;0;0;769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1255;1;0;0;0;0;1315;0;11;0;0;0;0;1;157;0;0;975;0;2414;805
06/02/2026;0;0;0;950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;953;0;0;0;0;0;4;0;0;0;0;0;5;0;0;178;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;285;0;0;0;0;83;526;0;0;0;0;0;0;0;0;787;5;0;0;0;0;0;1469;0;0;0;0;0;0;0;0;0;0;70;33;0;0;0;0;0;0;0;0;1002;48;0;0;0;0;168;0;1073;0;0;0;0;2;1175;0;0;0;0;2859;953
05/02/2026;0;0;0;793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1058;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1279;1;4;0;0;0;0;0;0;0;0;0;7;0;0;0;0;433;0;77;0;0;69;1088;0;0;0;0;0;0;0;0;453;0;0;0;0;0;0;1463;0;0;0;0;0;0;0;0;0;0;0;825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;180;513;0;2;0;0;2459;820
04/02/2026;0;0;0;959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;830;2;0;0;0;0;0;80;0;0;0;0;0;6;0;0;1063;99;0;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;0;536;0;2;0;1252;0;0;0;0;0;0;0;0;408;0;11;0;0;0;0;1440;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1414;0;0;0;0;608;0;0;0;1;0;2291;764
03/02/2026;0;0;0;738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;842;251;0;0;0;0;0;0;0;1313;0;1;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;546;0;9;0;1159;0;0;0;0;0;0;0;0;5;0;450;0;0;0;0;1468;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1216;0;0;0;0;682;0;0;2;0;0;2205;735
02/02/2026;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426;2;0;0;0;0;1;0;2;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;640;203;0;0;0;113;0;0;888;0;291;0;0;0;4;0;1047;0;0;0;0;0;0;0;0;0;0;546;0;1137;0;104;0;0;0;0;0;0;0;0;1;0;413;0;0;0;0;1181;0;0;0;0;0;0;666;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;1;0;0;0;0;453;0;0;126;0;0;2654;885
01/02/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2549;850
31/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2994;998
30/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2594;865
29/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2426;809
28/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2340;780
27/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2789;930
26/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2684;895
25/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3129;1043
24/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2729;910
23/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2344;781
22/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2789;930
21/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2389;796
20/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802;0;0;0;0;0;0;1063;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;0;0;85;509;0;0;0;0;0;0;0;0;0;0;1139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1233;0;0;0;0;0;0;1382;0;0;0;1233;0;0;0;0;0;0;0;0;1139;0;0;0;2221;740
19/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;702;0;0;0;0;0;0;0;0;1204;0;0;0;0;0;138;0;0;0;0;0;0;0;0;1014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;0;0;85;509;0;0;0;0;0;0;0;0;1099;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0;1233;0;0;0;0;475;908;0;0;0;0;1085;0;0;0;0;0;0;0;0;1139;0;0;0;1900;633
18/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2349;783
17/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2244;748
16/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802;0;0;0;0;0;0;0;0;0;0;0;0;1204;0;0;0;0;0;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;0;0;63;462;0;0;0;18;0;0;0;0;1139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1233;0;0;0;0;1233;0;0;0;0;1382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;675;0;464;0;2689;896
15/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802;0;0;0;0;0;0;0;0;0;0;0;0;1204;0;0;0;0;0;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321;0;0;0;402;56;0;0;24;0;0;0;0;1139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1233;0;0;0;394;838;0;0;0;0;1382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1139;0;2289;763
14/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802;0;0;0;0;0;0;0;0;0;0;0;0;1204;0;0;0;0;0;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;265;56;0;0;0;402;33;47;0;0;0;0;0;0;17;1122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1233;0;0;0;1233;0;0;0;0;0;1221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1139;0;2121;707
13/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;722;0;0;0;0;0;0;0;0;0;0;0;0;1204;0;0;0;0;230;921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1221;0;0;0;0;0;0;0;0;0;0;0;0;321;0;0;0;0;402;0;4;76;0;0;0;0;0;0;1139;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;1085;0;0;1233;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0;0;0;0;0;0;0;1139;0;1800;600
12/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;602;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;1063;0;0;0;0;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;0;0;0;0;321;0;0;0;421;0;0;0;0;61;0;0;0;0;0;0;1002;0;0;0;1221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1233;0;0;0;0;0;0;0;0;0;0;0;1233;0;0;0;0;0;0;137;0;0;0;1139;0;2249;750
11/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2144;715
10/01/2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2589;863
09/01/2026;0;0;0;986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;538;64;0;0;0;0;0;0;0;0;0;0;0;0;0;1204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;783;369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1382;0;0;0;0;303;0;0;0;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1479;0;0;0;0;1082;0;0;154;1042;0;2189;730
08/01/2026;0;0;0;986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;830;0;183;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1382;0;0;0;0;274;0;30;0;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1479;0;0;0;0;911;0;0;1367;0;0;2021;674
